====
Starting job 9619505 at Tue 24 Feb 12:55:35 GMT 2026 for user dc-guan2.
Running on nodes: m8156
====
✅ Using NumPy with CPU.
Using /cosma/home/dp322/dc-guan2/folps/pipeline//config/p0p2b0_LRG2_nowindow.yml
Initialising power spectrum data from /cosma/home/dp322/dc-guan2/fitting/data/LRG/z0.8.
2: pk2_box_phmean
0: pk0_box_phmean
Initialising bispectrum data from /cosma/home/dp322/dc-guan2/fitting/data/LRG/z0.8.
000: bk000_box_phmean
Initialising baccoemu for the linear power spectrum...
Total time: 0.007500306765238444
Loading matrices from matrices_nfftlog128_Afull-True_use_TNS-False.npy
Starting sampling at 2026-02-24 12:55:49.715684 with 32 CPUs. 


Iter: 0it [00:00, ?it/s]
Iter: 0it [00:00, ?it/s, beta=0, calls=0, ESS=4000, logZ=0, logP=0, acc=0, steps=0, eff=0]
Iter: 0it [02:45, ?it/s, beta=0, calls=256, ESS=4000, logZ=0, logP=-4.99e+6, acc=1, steps=1, eff=1]
Iter: 1it [02:45, 165.71s/it, beta=0, calls=256, ESS=4000, logZ=0, logP=-4.99e+6, acc=1, steps=1, eff=1]
Iter: 1it [05:25, 165.71s/it, beta=0, calls=512, ESS=4000, logZ=0, logP=-7.58e+6, acc=1, steps=1, eff=1]
Iter: 2it [05:25, 162.44s/it, beta=0, calls=512, ESS=4000, logZ=0, logP=-7.58e+6, acc=1, steps=1, eff=1]
Iter: 2it [08:01, 162.44s/it, beta=0, calls=768, ESS=4000, logZ=0, logP=-7.83e+6, acc=1, steps=1, eff=1]
Iter: 3it [08:01, 159.37s/it, beta=0, calls=768, ESS=4000, logZ=0, logP=-7.83e+6, acc=1, steps=1, eff=1]
Iter: 3it [10:34, 159.37s/it, beta=0, calls=1024, ESS=4000, logZ=0, logP=-4.34e+6, acc=1, steps=1, eff=1]
Iter: 4it [10:34, 156.72s/it, beta=0, calls=1024, ESS=4000, logZ=0, logP=-4.34e+6, acc=1, steps=1, eff=1]
Iter: 4it [13:12, 156.72s/it, beta=0, calls=1280, ESS=4000, logZ=0, logP=-1.08e+7, acc=1, steps=1, eff=1]
Iter: 5it [13:12, 157.12s/it, beta=0, calls=1280, ESS=4000, logZ=0, logP=-1.08e+7, acc=1, steps=1, eff=1]
Iter: 5it [15:44, 157.12s/it, beta=0, calls=1536, ESS=4000, logZ=0, logP=-4.47e+6, acc=1, steps=1, eff=1]
Iter: 6it [15:44, 155.61s/it, beta=0, calls=1536, ESS=4000, logZ=0, logP=-4.47e+6, acc=1, steps=1, eff=1]
Iter: 6it [18:30, 155.61s/it, beta=0, calls=1792, ESS=4000, logZ=0, logP=-4.55e+6, acc=1, steps=1, eff=1]
Iter: 7it [18:30, 158.78s/it, beta=0, calls=1792, ESS=4000, logZ=0, logP=-4.55e+6, acc=1, steps=1, eff=1]
Iter: 7it [21:12, 158.78s/it, beta=0, calls=2048, ESS=4000, logZ=0, logP=-3.55e+6, acc=1, steps=1, eff=1]
Iter: 8it [21:12, 160.04s/it, beta=0, calls=2048, ESS=4000, logZ=0, logP=-3.55e+6, acc=1, steps=1, eff=1]
Iter: 38it [5:23:08, 1798.08s/it, beta=2.67e-5, calls=27904, ESS=3964, logZ=-1.79, logP=-2.83e+4, acc=0.566, steps=1, eff=1] 
Iter: 38it [5:25:55, 1798.08s/it, beta=2.67e-5, calls=28160, ESS=3964, logZ=-1.79, logP=-3.18e+4, acc=0.491, steps=2, eff=1]
Iter: 38it [5:28:40, 1798.08s/it, beta=2.67e-5, calls=28416, ESS=3964, logZ=-1.79, logP=-3.15e+4, acc=0.432, steps=3, eff=1]
Iter: 38it [5:31:28, 1798.08s/it, beta=2.67e-5, calls=28672, ESS=3964, logZ=-1.79, logP=-3.29e+4, acc=0.443, steps=4, eff=1]
Iter: 38it [5:34:17, 1798.08s/it, beta=2.67e-5, calls=28928, ESS=3964, logZ=-1.79, logP=-3.01e+4, acc=0.438, steps=5, eff=1]
Iter: 38it [5:37:08, 1798.08s/it, beta=2.67e-5, calls=29184, ESS=3964, logZ=-1.79, logP=-3.03e+4, acc=0.424, steps=6, eff=1]
Iter: 38it [5:39:56, 1798.08s/it, beta=2.67e-5, calls=29440, ESS=3964, logZ=-1.79, logP=-3.07e+4, acc=0.385, steps=7, eff=1]
Iter: 38it [5:42:43, 1798.08s/it, beta=2.67e-5, calls=29696, ESS=3964, logZ=-1.79, logP=-3.06e+4, acc=0.371, steps=8, eff=1]
Iter: 38it [5:45:33, 1798.08s/it, beta=2.67e-5, calls=3e+4, ESS=3964, logZ=-1.79, logP=-2.95e+4, acc=0.412, steps=9, eff=1] 
Iter: 39it [5:45:33, 1715.02s/it, beta=2.67e-5, calls=3e+4, ESS=3964, logZ=-1.79, logP=-2.95e+4, acc=0.412, steps=9, eff=1]
Iter: 39it [5:45:34, 1715.02s/it, beta=2.96e-5, calls=3e+4, ESS=4027, logZ=-1.87, logP=-2.95e+4, acc=0.412, steps=9, eff=1]
Iter: 39it [5:48:17, 1715.02s/it, beta=2.96e-5, calls=30208, ESS=4027, logZ=-1.87, logP=-2.76e+4, acc=0.487, steps=1, eff=1]
Iter: 39it [5:51:07, 1715.02s/it, beta=2.96e-5, calls=30464, ESS=4027, logZ=-1.87, logP=-2.71e+4, acc=0.433, steps=2, eff=1]
Iter: 39it [5:53:51, 1715.02s/it, beta=2.96e-5, calls=30720, ESS=4027, logZ=-1.87, logP=-2.7e+4, acc=0.45, steps=3, eff=1]  
Iter: 39it [5:56:39, 1715.02s/it, beta=2.96e-5, calls=30976, ESS=4027, logZ=-1.87, logP=-2.92e+4, acc=0.434, steps=4, eff=1]
Iter: 39it [5:59:27, 1715.02s/it, beta=2.96e-5, calls=31232, ESS=4027, logZ=-1.87, logP=-2.88e+4, acc=0.423, steps=5, eff=1]
Iter: 39it [6:02:16, 1715.02s/it, beta=2.96e-5, calls=31488, ESS=4027, logZ=-1.87, logP=-2.77e+4, acc=0.439, steps=6, eff=1]
Iter: 39it [6:05:05, 1715.02s/it, beta=2.96e-5, calls=31744, ESS=4027, logZ=-1.87, logP=-2.7e+4, acc=0.413, steps=7, eff=1] 
Iter: 39it [6:07:53, 1715.02s/it, beta=2.96e-5, calls=32000, ESS=4027, logZ=-1.87, logP=-2.65e+4, acc=0.39, steps=8, eff=1]
Iter: 39it [6:10:41, 1715.02s/it, beta=2.96e-5, calls=32256, ESS=4027, logZ=-1.87, logP=-2.57e+4, acc=0.366, steps=9, eff=1]
Iter: 39it [6:13:28, 1715.02s/it, beta=2.96e-5, calls=32512, ESS=4027, logZ=-1.87, logP=-2.69e+4, acc=0.407, steps=10, eff=1]
Iter: 39it [6:16:16, 1715.02s/it, beta=2.96e-5, calls=32768, ESS=4027, logZ=-1.87, logP=-2.66e+4, acc=0.417, steps=11, eff=1]
Iter: 39it [6:19:02, 1715.02s/it, beta=2.96e-5, calls=33024, ESS=4027, logZ=-1.87, logP=-2.52e+4, acc=0.392, steps=12, eff=1]
Iter: 39it [6:21:51, 1715.02s/it, beta=2.96e-5, calls=33280, ESS=4027, logZ=-1.87, logP=-2.8e+4, acc=0.363, steps=13, eff=1] 
Iter: 39it [6:24:39, 1715.02s/it, beta=2.96e-5, calls=33536, ESS=4027, logZ=-1.87, logP=-2.79e+4, acc=0.377, steps=14, eff=1]
Iter: 39it [6:27:27, 1715.02s/it, beta=2.96e-5, calls=33792, ESS=4027, logZ=-1.87, logP=-2.51e+4, acc=0.395, steps=15, eff=1]
Iter: 39it [6:30:19, 1715.02s/it, beta=2.96e-5, calls=34048, ESS=4027, logZ=-1.87, logP=-2.6e+4, acc=0.357, steps=16, eff=1] 
Iter: 39it [6:33:11, 1715.02s/it, beta=2.96e-5, calls=34304, ESS=4027, logZ=-1.87, logP=-2.53e+4, acc=0.434, steps=17, eff=1]
Iter: 39it [6:36:01, 1715.02s/it, beta=2.96e-5, calls=34560, ESS=4027, logZ=-1.87, logP=-2.37e+4, acc=0.401, steps=18, eff=1]
Iter: 39it [6:38:51, 1715.02s/it, beta=2.96e-5, calls=34816, ESS=4027, logZ=-1.87, logP=-2.51e+4, acc=0.375, steps=19, eff=1]
Iter: 39it [6:41:42, 1715.02s/it, beta=2.96e-5, calls=35072, ESS=4027, logZ=-1.87, logP=-2.73e+4, acc=0.387, steps=20, eff=1]
Iter: 39it [6:44:28, 1715.02s/it, beta=2.96e-5, calls=35328, ESS=4027, logZ=-1.87, logP=-2.58e+4, acc=0.399, steps=21, eff=1]
Iter: 39it [6:47:18, 1715.02s/it, beta=2.96e-5, calls=35584, ESS=4027, logZ=-1.87, logP=-2.64e+4, acc=0.423, steps=22, eff=1]
Iter: 39it [6:50:07, 1715.02s/it, beta=2.96e-5, calls=35840, ESS=4027, logZ=-1.87, logP=-2.65e+4, acc=0.391, steps=23, eff=1]
Iter: 39it [6:52:57, 1715.02s/it, beta=2.96e-5, calls=36096, ESS=4027, logZ=-1.87, logP=-2.52e+4, acc=0.339, steps=24, eff=1]
Iter: 39it [6:55:46, 1715.02s/it, beta=2.96e-5, calls=36352, ESS=4027, logZ=-1.87, logP=-2.33e+4, acc=0.367, steps=25, eff=1]
Iter: 39it [6:58:37, 1715.02s/it, beta=2.96e-5, calls=36608, ESS=4027, logZ=-1.87, logP=-2.41e+4, acc=0.355, steps=26, eff=1]
Iter: 39it [7:01:27, 1715.02s/it, beta=2.96e-5, calls=36864, ESS=4027, logZ=-1.87, logP=-2.39e+4, acc=0.407, steps=27, eff=1]
Iter: 39it [7:04:15, 1715.02s/it, beta=2.96e-5, calls=37120, ESS=4027, logZ=-1.87, logP=-2.41e+4, acc=0.339, steps=28, eff=1]
Iter: 39it [7:07:02, 1715.02s/it, beta=2.96e-5, calls=37376, ESS=4027, logZ=-1.87, logP=-2.38e+4, acc=0.327, steps=29, eff=1]
Iter: 39it [7:09:50, 1715.02s/it, beta=2.96e-5, calls=37632, ESS=4027, logZ=-1.87, logP=-2.65e+4, acc=0.358, steps=30, eff=1]
Iter: 39it [7:12:36, 1715.02s/it, beta=2.96e-5, calls=37888, ESS=4027, logZ=-1.87, logP=-2.86e+4, acc=0.329, steps=31, eff=1]
Iter: 39it [7:15:29, 1715.02s/it, beta=2.96e-5, calls=38144, ESS=4027, logZ=-1.87, logP=-2.59e+4, acc=0.346, steps=32, eff=1]
Iter: 39it [7:18:19, 1715.02s/it, beta=2.96e-5, calls=38400, ESS=4027, logZ=-1.87, logP=-2.59e+4, acc=0.331, steps=33, eff=1]
Iter: 40it [7:18:19, 2850.43s/it, beta=2.96e-5, calls=38400, ESS=4027, logZ=-1.87, logP=-2.59e+4, acc=0.331, steps=33, eff=1]
Iter: 40it [7:18:19, 2850.43s/it, beta=3.34e-5, calls=38400, ESS=4036, logZ=-1.97, logP=-2.59e+4, acc=0.331, steps=33, eff=1]
Iter: 40it [7:21:13, 2850.43s/it, beta=3.34e-5, calls=38656, ESS=4036, logZ=-1.97, logP=-2.7e+4, acc=0.494, steps=1, eff=1]  
Iter: 40it [7:24:05, 2850.43s/it, beta=3.34e-5, calls=38912, ESS=4036, logZ=-1.97, logP=-2.57e+4, acc=0.497, steps=2, eff=1]
Iter: 40it [7:26:58, 2850.43s/it, beta=3.34e-5, calls=39168, ESS=4036, logZ=-1.97, logP=-2.64e+4, acc=0.413, steps=3, eff=1]
Iter: 40it [7:29:51, 2850.43s/it, beta=3.34e-5, calls=39424, ESS=4036, logZ=-1.97, logP=-2.44e+4, acc=0.452, steps=4, eff=1]
Iter: 40it [7:32:44, 2850.43s/it, beta=3.34e-5, calls=39680, ESS=4036, logZ=-1.97, logP=-2.42e+4, acc=0.39, steps=5, eff=1] 
Iter: 40it [7:35:32, 2850.43s/it, beta=3.34e-5, calls=39936, ESS=4036, logZ=-1.97, logP=-2.53e+4, acc=0.394, steps=6, eff=1]
Iter: 40it [7:38:24, 2850.43s/it, beta=3.34e-5, calls=40192, ESS=4036, logZ=-1.97, logP=-2.47e+4, acc=0.402, steps=7, eff=1]
Iter: 40it [7:41:17, 2850.43s/it, beta=3.34e-5, calls=40448, ESS=4036, logZ=-1.97, logP=-2.55e+4, acc=0.349, steps=8, eff=1]
Iter: 40it [7:44:10, 2850.43s/it, beta=3.34e-5, calls=40704, ESS=4036, logZ=-1.97, logP=-2.48e+4, acc=0.349, steps=9, eff=1]
Iter: 40it [7:46:59, 2850.43s/it, beta=3.34e-5, calls=40960, ESS=4036, logZ=-1.97, logP=-2.43e+4, acc=0.351, steps=10, eff=1]
Iter: 40it [7:49:52, 2850.43s/it, beta=3.34e-5, calls=41216, ESS=4036, logZ=-1.97, logP=-2.34e+4, acc=0.404, steps=11, eff=1]
Iter: 40it [7:52:49, 2850.43s/it, beta=3.34e-5, calls=41472, ESS=4036, logZ=-1.97, logP=-2.45e+4, acc=0.393, steps=12, eff=1]
Iter: 40it [7:55:44, 2850.43s/it, beta=3.34e-5, calls=41728, ESS=4036, logZ=-1.97, logP=-2.39e+4, acc=0.383, steps=13, eff=1]
Iter: 40it [7:58:39, 2850.43s/it, beta=3.34e-5, calls=41984, ESS=4036, logZ=-1.97, logP=-2.3e+4, acc=0.362, steps=14, eff=1] 
Iter: 40it [8:01:31, 2850.43s/it, beta=3.34e-5, calls=42240, ESS=4036, logZ=-1.97, logP=-2.29e+4, acc=0.326, steps=15, eff=1]
Iter: 40it [8:04:23, 2850.43s/it, beta=3.34e-5, calls=42496, ESS=4036, logZ=-1.97, logP=-2.21e+4, acc=0.341, steps=16, eff=1]
Iter: 40it [8:07:18, 2850.43s/it, beta=3.34e-5, calls=42752, ESS=4036, logZ=-1.97, logP=-2.37e+4, acc=0.357, steps=17, eff=1]
Iter: 40it [8:10:15, 2850.43s/it, beta=3.34e-5, calls=43008, ESS=4036, logZ=-1.97, logP=-2.44e+4, acc=0.359, steps=18, eff=1]
Iter: 40it [8:13:08, 2850.43s/it, beta=3.34e-5, calls=43264, ESS=4036, logZ=-1.97, logP=-2.31e+4, acc=0.375, steps=19, eff=1]
Iter: 40it [8:16:00, 2850.43s/it, beta=3.34e-5, calls=43520, ESS=4036, logZ=-1.97, logP=-2.43e+4, acc=0.378, steps=20, eff=1]
Iter: 40it [8:18:56, 2850.43s/it, beta=3.34e-5, calls=43776, ESS=4036, logZ=-1.97, logP=-2.3e+4, acc=0.367, steps=21, eff=1] 
Iter: 40it [8:21:54, 2850.43s/it, beta=3.34e-5, calls=44032, ESS=4036, logZ=-1.97, logP=-2.3e+4, acc=0.454, steps=22, eff=1]
Iter: 40it [8:24:45, 2850.43s/it, beta=3.34e-5, calls=44288, ESS=4036, logZ=-1.97, logP=-2.33e+4, acc=0.362, steps=23, eff=1]
Iter: 40it [8:27:39, 2850.43s/it, beta=3.34e-5, calls=44544, ESS=4036, logZ=-1.97, logP=-2.25e+4, acc=0.38, steps=24, eff=1] 
Iter: 41it [8:27:39, 3238.80s/it, beta=3.34e-5, calls=44544, ESS=4036, logZ=-1.97, logP=-2.25e+4, acc=0.38, steps=24, eff=1]
Iter: 41it [8:27:39, 3238.80s/it, beta=3.81e-5, calls=44544, ESS=4010, logZ=-2.08, logP=-2.25e+4, acc=0.38, steps=24, eff=1]
Iter: 41it [8:30:35, 3238.80s/it, beta=3.81e-5, calls=44800, ESS=4010, logZ=-2.08, logP=-2.24e+4, acc=0.491, steps=1, eff=1]
Iter: 41it [8:33:31, 3238.80s/it, beta=3.81e-5, calls=45056, ESS=4010, logZ=-2.08, logP=-2.31e+4, acc=0.45, steps=2, eff=1] 
Iter: 41it [8:36:27, 3238.80s/it, beta=3.81e-5, calls=45312, ESS=4010, logZ=-2.08, logP=-2.51e+4, acc=0.426, steps=3, eff=1]
Iter: 41it [8:39:21, 3238.80s/it, beta=3.81e-5, calls=45568, ESS=4010, logZ=-2.08, logP=-2.49e+4, acc=0.448, steps=4, eff=1]
Iter: 41it [8:42:19, 3238.80s/it, beta=3.81e-5, calls=45824, ESS=4010, logZ=-2.08, logP=-2.29e+4, acc=0.406, steps=5, eff=1]
Iter: 41it [8:45:10, 3238.80s/it, beta=3.81e-5, calls=46080, ESS=4010, logZ=-2.08, logP=-2.32e+4, acc=0.38, steps=6, eff=1] 
Iter: 41it [8:48:07, 3238.80s/it, beta=3.81e-5, calls=46336, ESS=4010, logZ=-2.08, logP=-2.31e+4, acc=0.427, steps=7, eff=1]
Iter: 41it [8:51:02, 3238.80s/it, beta=3.81e-5, calls=46592, ESS=4010, logZ=-2.08, logP=-2.36e+4, acc=0.416, steps=8, eff=1]
Iter: 42it [8:51:02, 2692.73s/it, beta=3.81e-5, calls=46592, ESS=4010, logZ=-2.08, logP=-2.36e+4, acc=0.416, steps=8, eff=1]
Iter: 42it [8:51:03, 2692.73s/it, beta=4.29e-5, calls=46592, ESS=4008, logZ=-2.18, logP=-2.36e+4, acc=0.416, steps=8, eff=1]
Iter: 42it [8:54:17, 2692.73s/it, beta=4.29e-5, calls=46848, ESS=4008, logZ=-2.18, logP=-2.34e+4, acc=0.554, steps=1, eff=1]
Iter: 42it [8:57:13, 2692.73s/it, beta=4.29e-5, calls=47104, ESS=4008, logZ=-2.18, logP=-2.29e+4, acc=0.525, steps=2, eff=1]
Iter: 42it [9:00:10, 2692.73s/it, beta=4.29e-5, calls=47360, ESS=4008, logZ=-2.18, logP=-2.18e+4, acc=0.51, steps=3, eff=1] 
Iter: 42it [9:03:08, 2692.73s/it, beta=4.29e-5, calls=47616, ESS=4008, logZ=-2.18, logP=-2.04e+4, acc=0.495, steps=4, eff=1]
Iter: 42it [9:06:04, 2692.73s/it, beta=4.29e-5, calls=47872, ESS=4008, logZ=-2.18, logP=-2.16e+4, acc=0.433, steps=5, eff=1]
Iter: 42it [9:08:56, 2692.73s/it, beta=4.29e-5, calls=48128, ESS=4008, logZ=-2.18, logP=-2e+4, acc=0.429, steps=6, eff=1]   
Iter: 42it [9:11:49, 2692.73s/it, beta=4.29e-5, calls=48384, ESS=4008, logZ=-2.18, logP=-1.99e+4, acc=0.436, steps=7, eff=1]
Iter: 42it [9:14:42, 2692.73s/it, beta=4.29e-5, calls=48640, ESS=4008, logZ=-2.18, logP=-2.12e+4, acc=0.462, steps=8, eff=1]
Iter: 42it [9:17:30, 2692.73s/it, beta=4.29e-5, calls=48896, ESS=4008, logZ=-2.18, logP=-2.07e+4, acc=0.412, steps=9, eff=1]
Iter: 42it [9:20:28, 2692.73s/it, beta=4.29e-5, calls=49152, ESS=4008, logZ=-2.18, logP=-1.96e+4, acc=0.402, steps=10, eff=1]
Iter: 42it [9:23:20, 2692.73s/it, beta=4.29e-5, calls=49408, ESS=4008, logZ=-2.18, logP=-2.01e+4, acc=0.495, steps=11, eff=1]
Iter: 42it [9:26:16, 2692.73s/it, beta=4.29e-5, calls=49664, ESS=4008, logZ=-2.18, logP=-1.98e+4, acc=0.427, steps=12, eff=1]
Iter: 42it [9:29:07, 2692.73s/it, beta=4.29e-5, calls=49920, ESS=4008, logZ=-2.18, logP=-1.98e+4, acc=0.419, steps=13, eff=1]
Iter: 42it [9:32:02, 2692.73s/it, beta=4.29e-5, calls=50176, ESS=4008, logZ=-2.18, logP=-2.04e+4, acc=0.394, steps=14, eff=1]
Iter: 42it [9:34:53, 2692.73s/it, beta=4.29e-5, calls=50432, ESS=4008, logZ=-2.18, logP=-2.06e+4, acc=0.459, steps=15, eff=1]
Iter: 42it [9:37:47, 2692.73s/it, beta=4.29e-5, calls=50688, ESS=4008, logZ=-2.18, logP=-1.92e+4, acc=0.398, steps=16, eff=1]
Iter: 42it [9:40:46, 2692.73s/it, beta=4.29e-5, calls=50944, ESS=4008, logZ=-2.18, logP=-1.88e+4, acc=0.386, steps=17, eff=1]
Iter: 42it [9:43:40, 2692.73s/it, beta=4.29e-5, calls=51200, ESS=4008, logZ=-2.18, logP=-1.86e+4, acc=0.395, steps=18, eff=1]
Iter: 42it [9:46:37, 2692.73s/it, beta=4.29e-5, calls=51456, ESS=4008, logZ=-2.18, logP=-1.84e+4, acc=0.436, steps=19, eff=1]
Iter: 42it [9:49:30, 2692.73s/it, beta=4.29e-5, calls=51712, ESS=4008, logZ=-2.18, logP=-1.74e+4, acc=0.414, steps=20, eff=1]
Iter: 42it [9:52:25, 2692.73s/it, beta=4.29e-5, calls=51968, ESS=4008, logZ=-2.18, logP=-1.76e+4, acc=0.42, steps=21, eff=1] 
Iter: 42it [9:55:11, 2692.73s/it, beta=4.29e-5, calls=52224, ESS=4008, logZ=-2.18, logP=-1.92e+4, acc=0.388, steps=22, eff=1]
Iter: 42it [9:58:06, 2692.73s/it, beta=4.29e-5, calls=52480, ESS=4008, logZ=-2.18, logP=-1.93e+4, acc=0.404, steps=23, eff=1]
Iter: 42it [10:01:01, 2692.73s/it, beta=4.29e-5, calls=52736, ESS=4008, logZ=-2.18, logP=-1.9e+4, acc=0.386, steps=24, eff=1]
Iter: 42it [10:04:02, 2692.73s/it, beta=4.29e-5, calls=52992, ESS=4008, logZ=-2.18, logP=-1.82e+4, acc=0.409, steps=25, eff=1]
Iter: 42it [10:07:00, 2692.73s/it, beta=4.29e-5, calls=53248, ESS=4008, logZ=-2.18, logP=-1.83e+4, acc=0.413, steps=26, eff=1]
Iter: 42it [10:09:50, 2692.73s/it, beta=4.29e-5, calls=53504, ESS=4008, logZ=-2.18, logP=-1.79e+4, acc=0.402, steps=27, eff=1]
Iter: 42it [10:12:44, 2692.73s/it, beta=4.29e-5, calls=53760, ESS=4008, logZ=-2.18, logP=-1.81e+4, acc=0.398, steps=28, eff=1]
Iter: 43it [10:12:44, 3351.45s/it, beta=4.29e-5, calls=53760, ESS=4008, logZ=-2.18, logP=-1.81e+4, acc=0.398, steps=28, eff=1]
Iter: 43it [10:12:44, 3351.45s/it, beta=4.86e-5, calls=53760, ESS=3987, logZ=-2.29, logP=-1.81e+4, acc=0.398, steps=28, eff=1]
Iter: 43it [10:15:41, 3351.45s/it, beta=4.86e-5, calls=54016, ESS=3987, logZ=-2.29, logP=-1.93e+4, acc=0.569, steps=1, eff=1] 
Iter: 43it [10:18:36, 3351.45s/it, beta=4.86e-5, calls=54272, ESS=3987, logZ=-2.29, logP=-1.96e+4, acc=0.499, steps=2, eff=1]
Iter: 43it [10:21:37, 3351.45s/it, beta=4.86e-5, calls=54528, ESS=3987, logZ=-2.29, logP=-2.02e+4, acc=0.452, steps=3, eff=1]
Iter: 43it [10:24:32, 3351.45s/it, beta=4.86e-5, calls=54784, ESS=3987, logZ=-2.29, logP=-1.99e+4, acc=0.446, steps=4, eff=1]
Iter: 43it [10:27:28, 3351.45s/it, beta=4.86e-5, calls=55040, ESS=3987, logZ=-2.29, logP=-1.91e+4, acc=0.456, steps=5, eff=1]
Iter: 43it [10:30:27, 3351.45s/it, beta=4.86e-5, calls=55296, ESS=3987, logZ=-2.29, logP=-1.92e+4, acc=0.432, steps=6, eff=1]
Iter: 43it [10:33:19, 3351.45s/it, beta=4.86e-5, calls=55552, ESS=3987, logZ=-2.29, logP=-2e+4, acc=0.44, steps=7, eff=1]    
Iter: 43it [10:36:18, 3351.45s/it, beta=4.86e-5, calls=55808, ESS=3987, logZ=-2.29, logP=-1.89e+4, acc=0.389, steps=8, eff=1]
Iter: 44it [10:36:18, 2772.72s/it, beta=4.86e-5, calls=55808, ESS=3987, logZ=-2.29, logP=-1.89e+4, acc=0.389, steps=8, eff=1]
Iter: 44it [10:36:18, 2772.72s/it, beta=5.44e-5, calls=55808, ESS=3993, logZ=-2.39, logP=-1.89e+4, acc=0.389, steps=8, eff=1]
Iter: 44it [10:39:17, 2772.72s/it, beta=5.44e-5, calls=56064, ESS=3993, logZ=-2.39, logP=-1.71e+4, acc=0.535, steps=1, eff=1]
Iter: 44it [10:42:15, 2772.72s/it, beta=5.44e-5, calls=56320, ESS=3993, logZ=-2.39, logP=-1.71e+4, acc=0.475, steps=2, eff=1]
Iter: 44it [10:45:10, 2772.72s/it, beta=5.44e-5, calls=56576, ESS=3993, logZ=-2.39, logP=-1.67e+4, acc=0.443, steps=3, eff=1]
Iter: 44it [10:48:08, 2772.72s/it, beta=5.44e-5, calls=56832, ESS=3993, logZ=-2.39, logP=-1.53e+4, acc=0.432, steps=4, eff=1]
Iter: 44it [10:50:58, 2772.72s/it, beta=5.44e-5, calls=57088, ESS=3993, logZ=-2.39, logP=-1.52e+4, acc=0.401, steps=5, eff=1]
Iter: 44it [10:53:57, 2772.72s/it, beta=5.44e-5, calls=57344, ESS=3993, logZ=-2.39, logP=-1.51e+4, acc=0.398, steps=6, eff=1]
Iter: 44it [10:56:48, 2772.72s/it, beta=5.44e-5, calls=57600, ESS=3993, logZ=-2.39, logP=-1.46e+4, acc=0.385, steps=7, eff=1]
Iter: 44it [10:59:46, 2772.72s/it, beta=5.44e-5, calls=57856, ESS=3993, logZ=-2.39, logP=-1.54e+4, acc=0.42, steps=8, eff=1] 
Iter: 44it [11:02:40, 2772.72s/it, beta=5.44e-5, calls=58112, ESS=3993, logZ=-2.39, logP=-1.54e+4, acc=0.353, steps=9, eff=1]
Iter: 44it [11:05:37, 2772.72s/it, beta=5.44e-5, calls=58368, ESS=3993, logZ=-2.39, logP=-1.61e+4, acc=0.419, steps=10, eff=1]
Iter: 44it [11:08:31, 2772.72s/it, beta=5.44e-5, calls=58624, ESS=3993, logZ=-2.39, logP=-1.61e+4, acc=0.411, steps=11, eff=1]
Iter: 44it [11:11:26, 2772.72s/it, beta=5.44e-5, calls=58880, ESS=3993, logZ=-2.39, logP=-1.56e+4, acc=0.435, steps=12, eff=1]
Iter: 44it [11:14:17, 2772.72s/it, beta=5.44e-5, calls=59136, ESS=3993, logZ=-2.39, logP=-1.41e+4, acc=0.41, steps=13, eff=1] 
Iter: 44it [11:17:13, 2772.72s/it, beta=5.44e-5, calls=59392, ESS=3993, logZ=-2.39, logP=-1.46e+4, acc=0.387, steps=14, eff=1]
Iter: 44it [11:20:09, 2772.72s/it, beta=5.44e-5, calls=59648, ESS=3993, logZ=-2.39, logP=-1.61e+4, acc=0.38, steps=15, eff=1] 
Iter: 44it [11:23:02, 2772.72s/it, beta=5.44e-5, calls=59904, ESS=3993, logZ=-2.39, logP=-1.57e+4, acc=0.41, steps=16, eff=1]
Iter: 44it [11:26:00, 2772.72s/it, beta=5.44e-5, calls=60160, ESS=3993, logZ=-2.39, logP=-1.63e+4, acc=0.398, steps=17, eff=1]
Iter: 44it [11:28:55, 2772.72s/it, beta=5.44e-5, calls=60416, ESS=3993, logZ=-2.39, logP=-1.58e+4, acc=0.387, steps=18, eff=1]
Iter: 44it [11:31:54, 2772.72s/it, beta=5.44e-5, calls=60672, ESS=3993, logZ=-2.39, logP=-1.56e+4, acc=0.342, steps=19, eff=1]
Iter: 44it [11:34:45, 2772.72s/it, beta=5.44e-5, calls=60928, ESS=3993, logZ=-2.39, logP=-1.78e+4, acc=0.377, steps=20, eff=1]
Iter: 44it [11:37:47, 2772.72s/it, beta=5.44e-5, calls=61184, ESS=3993, logZ=-2.39, logP=-1.68e+4, acc=0.401, steps=21, eff=1]
Iter: 45it [11:37:47, 3046.84s/it, beta=5.44e-5, calls=61184, ESS=3993, logZ=-2.39, logP=-1.68e+4, acc=0.401, steps=21, eff=1]
Iter: 45it [11:37:48, 3046.84s/it, beta=6.01e-5, calls=61184, ESS=4026, logZ=-2.48, logP=-1.68e+4, acc=0.401, steps=21, eff=1]
Iter: 45it [11:40:41, 3046.84s/it, beta=6.01e-5, calls=61440, ESS=4026, logZ=-2.48, logP=-1.61e+4, acc=0.531, steps=1, eff=1] 
Iter: 45it [11:43:37, 3046.84s/it, beta=6.01e-5, calls=61696, ESS=4026, logZ=-2.48, logP=-1.59e+4, acc=0.485, steps=2, eff=1]
